,year,hood_id,neighborhood,district,type,frequency
5980,2015,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,theft,3871
5981,2015,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,theft,7576
5982,2015,40515,Barstraße,CharlottenburgWilmersdorf,theft,7047
5983,2015,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,theft,6491
5984,2015,40617,Forst Grunewald,CharlottenburgWilmersdorf,theft,42667
5985,2015,50101,Hakenfelde,Spandau,theft,3603
5986,2015,50102,Falkenhagener Feld,Spandau,theft,3254
5987,2015,50103,Spandau Mitte,Spandau,theft,7639
5988,2015,50204,Brunsbütteler Damm,Spandau,theft,3562
5989,2015,50205,Heerstraße Nord,Spandau,theft,3839
5990,2015,50206,Wilhelmstadt,Spandau,theft,6453
5991,2015,50307,Haselhorst,Spandau,theft,6545
5992,2015,50308,Siemensstadt,Spandau,theft,7831
5993,2015,50409,Gatow/Kladow,Spandau,theft,2507
5994,2015,60101,Schloßstr.,SteglitzZehlendorf,theft,11519
5995,2015,60102,Albrechtstr.,SteglitzZehlendorf,theft,2715
5996,2015,60203,Lankwitz,SteglitzZehlendorf,theft,2288
5997,2015,60204,Ostpreußendamm,SteglitzZehlendorf,theft,3415
5998,2015,60305,Teltower Damm,SteglitzZehlendorf,theft,4357
5999,2015,60306,Drakestr.,SteglitzZehlendorf,theft,4018
6000,2015,60407,Zehlendorf Südwest,SteglitzZehlendorf,theft,4652
6001,2015,60408,Zehlendorf Nord,SteglitzZehlendorf,theft,5986
6002,2015,70101,SchönebergNord,TempelhofSchöneberg,theft,10535
6003,2015,70202,SchönebergSüd,TempelhofSchöneberg,theft,7006
6004,2015,70303,Friedenau,TempelhofSchöneberg,theft,5723
6005,2015,70404,Tempelhof,TempelhofSchöneberg,theft,6207
6006,2015,70505,Mariendorf,TempelhofSchöneberg,theft,4162
6007,2015,70606,Marienfelde,TempelhofSchöneberg,theft,3590
6008,2015,70707,Lichtenrade,TempelhofSchöneberg,theft,2462
6009,2015,80101,Schillerpromenade,Neukölln,theft,6858
6010,2015,80102,Neuköllner Mitte/Zentrum,Neukölln,theft,12250
6011,2015,80103,Reuterstraße,Neukölln,theft,8303
6012,2015,80104,Rixdorf,Neukölln,theft,6330
6013,2015,80105,Köllnische Heide,Neukölln,theft,7857
6014,2015,80206,Britz,Neukölln,theft,5512
6015,2015,80207,Buckow,Neukölln,theft,2664
6016,2015,80308,Gropiusstadt,Neukölln,theft,5431
6017,2015,80409,Buckow Nord,Neukölln,theft,4590
6018,2015,80410,Rudow,Neukölln,theft,3111
6019,2015,90101,AltTreptow,TreptowKöpenick,theft,10557
6020,2015,90102,Plänterwald,TreptowKöpenick,theft,6092
6021,2015,90103,Baumschulenweg,TreptowKöpenick,theft,4874
6022,2015,90104,Johannisthal,TreptowKöpenick,theft,3191
6023,2015,90205,Oberschöneweide,TreptowKöpenick,theft,4752
6024,2015,90206,Niederschöneweide,TreptowKöpenick,theft,8733
6025,2015,90207,Adlershof,TreptowKöpenick,theft,6594
6026,2015,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,theft,3122
6027,2015,90309,Altglienicke,TreptowKöpenick,theft,2610
6028,2015,90310,Bohnsdorf,TreptowKöpenick,theft,3502
6029,2015,90311,Grünau,TreptowKöpenick,theft,4900
6030,2015,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,theft,3096
6031,2015,90413,KöpenickSüd,TreptowKöpenick,theft,2362
6032,2015,90414,AllendeViertel,TreptowKöpenick,theft,3765
6033,2015,90415,AltstadtKietz,TreptowKöpenick,theft,3261
6034,2015,90416,Müggelheim,TreptowKöpenick,theft,1551
6035,2015,90517,Friedrichshagen,TreptowKöpenick,theft,3856
6036,2015,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,theft,3423
6037,2015,90519,Dammvorstadt,TreptowKöpenick,theft,7665
6038,2015,90520,KöpenickNord,TreptowKöpenick,theft,2810
6039,2015,100101,MarzahnNord,MarzahnHellersdorf,theft,2434
6040,2015,100102,MarzahnMitte,MarzahnHellersdorf,theft,4004
6041,2015,100103,MarzahnSüd,MarzahnHellersdorf,theft,4697
6042,2015,100204,HellersdorfNord,MarzahnHellersdorf,theft,4630
6043,2015,100205,HellersdorfOst,MarzahnHellersdorf,theft,2946
6044,2015,100206,HellersdorfSüd,MarzahnHellersdorf,theft,2543
6045,2015,100307,Biesdorf,MarzahnHellersdorf,theft,5027
6046,2015,100408,Kaulsdorf,MarzahnHellersdorf,theft,2862
6047,2015,100409,Mahlsdorf,MarzahnHellersdorf,theft,2323
6048,2015,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,theft,3303
6049,2015,110102,NeuHohenschönhausen Nord,Lichtenberg,theft,2511
6050,2015,110103,NeuHohenschönhausen Süd,Lichtenberg,theft,3548
6051,2015,110204,AltHohenschönhausen Nord,Lichtenberg,theft,6532
6052,2015,110205,AltHohenschönhausen Süd,Lichtenberg,theft,4981
6053,2015,110306,Fennpfuhl,Lichtenberg,theft,4359
6054,2015,110307,AltLichtenberg,Lichtenberg,theft,7685
6055,2015,110308,Frankfurter Allee Süd,Lichtenberg,theft,6892
6056,2015,110409,Neu Lichtenberg,Lichtenberg,theft,5365
6057,2015,110410,Friedrichsfelde Nord,Lichtenberg,theft,4084
6058,2015,110411,Friedrichsfelde Süd,Lichtenberg,theft,2951
6059,2015,110512,Rummelsburger Bucht,Lichtenberg,theft,6166
6060,2015,110513,Karlshorst,Lichtenberg,theft,3489
6061,2015,121031,Ost 1  Reginhardstr.,Reinickendorf,theft,4292
6062,2015,121032,Ost 2  AltReinickendorf,Reinickendorf,theft,6017
6063,2015,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,theft,5401
6064,2015,122144,West 4  AugusteViktoriaAllee,Reinickendorf,theft,6379
6065,2015,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,theft,9834
6066,2015,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,theft,2284
6067,2015,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,theft,3089
6068,2015,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,theft,5101
6069,2015,123021,MV 1  Märkisches Viertel,Reinickendorf,theft,5447
6070,2015,123022,MV 2  Rollbergsiedlung,Reinickendorf,theft,4688
6071,2015,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,theft,3669
6072,2016,10111,Tiergarten Süd,Mitte,theft,17263
6073,2016,10112,Regierungsviertel,Mitte,theft,54452
6074,2016,10113,Alexanderplatz,Mitte,theft,23479
6075,2016,10114,Brunnenstraße Süd,Mitte,theft,8965
6076,2016,10221,Moabit West,Mitte,theft,6917
6077,2016,10222,Moabit Ost,Mitte,theft,9000
6078,2016,10331,Osloer Straße,Mitte,theft,10198
6079,2016,10332,Brunnenstraße Nord,Mitte,theft,8363
6080,2016,10441,Parkviertel,Mitte,theft,8373
6081,2016,10442,Wedding Zentrum,Mitte,theft,7576
6082,2016,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,theft,11878
6083,2016,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,theft,9706
6084,2016,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,theft,14615
6085,2016,20304,südliche Luisenstadt,FriedrichshainKreuzberg,theft,9667
6086,2016,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,theft,6671
6087,2016,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,theft,13614
6088,2016,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,theft,7269
6089,2016,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,theft,9177
6090,2016,30101,Buch,Pankow,theft,5951
6091,2016,30202,Blankenfelde/Niederschönhausen,Pankow,theft,2834
6092,2016,30203,Buchholz,Pankow,theft,2589
6093,2016,30304,Karow,Pankow,theft,1971
6094,2016,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,theft,5513
6095,2016,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,theft,2922
6096,2016,30406,Pankow Zentrum,Pankow,theft,5979
6097,2016,30408,Pankow Süd,Pankow,theft,4073
6098,2016,30509,Weißensee,Pankow,theft,5256
6099,2016,30510,Weißensee Ost,Pankow,theft,4374
6100,2016,30611,Prenzlauer Berg Nordwest,Pankow,theft,9392
6101,2016,30612,Prenzlauer Berg Nord,Pankow,theft,7888
6102,2016,30613,Helmholtzplatz,Pankow,theft,6910
6103,2016,30614,Prenzlauer Berg Ost,Pankow,theft,9973
6104,2016,30715,Prenzlauer Berg Südwest,Pankow,theft,9818
6105,2016,30716,Prenzlauer Berg Süd,Pankow,theft,5293
6106,2016,40101,CharlottenburgNord,CharlottenburgWilmersdorf,theft,6949
6107,2016,40202,Heerstrasse,CharlottenburgWilmersdorf,theft,4850
6108,2016,40203,Westend,CharlottenburgWilmersdorf,theft,10254
6109,2016,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,theft,5338
6110,2016,40305,Mierendorffplatz,CharlottenburgWilmersdorf,theft,5742
6111,2016,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,theft,10291
6112,2016,40307,Neue Kantstraße,CharlottenburgWilmersdorf,theft,6655
6113,2016,40308,Kantstraße,CharlottenburgWilmersdorf,theft,14110
6114,2016,40309,Kurfürstendamm,CharlottenburgWilmersdorf,theft,30872
6115,2016,40310,Halensee,CharlottenburgWilmersdorf,theft,7584
6116,2016,40411,Grunewald,CharlottenburgWilmersdorf,theft,4687
6117,2016,40412,Schmargendorf,CharlottenburgWilmersdorf,theft,4533
6118,2016,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,theft,3963
6119,2016,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,theft,6702
6120,2016,40515,Barstraße,CharlottenburgWilmersdorf,theft,5342
6121,2016,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,theft,6328
6122,2016,40617,Forst Grunewald,CharlottenburgWilmersdorf,theft,86957
6123,2016,50101,Hakenfelde,Spandau,theft,3945
6124,2016,50102,Falkenhagener Feld,Spandau,theft,3183
6125,2016,50103,Spandau Mitte,Spandau,theft,7222
6126,2016,50204,Brunsbütteler Damm,Spandau,theft,3435
6127,2016,50205,Heerstraße Nord,Spandau,theft,3879
6128,2016,50206,Wilhelmstadt,Spandau,theft,7167
6129,2016,50307,Haselhorst,Spandau,theft,5718
6130,2016,50308,Siemensstadt,Spandau,theft,6269
6131,2016,50409,Gatow/Kladow,Spandau,theft,2357
6132,2016,60101,Schloßstr.,SteglitzZehlendorf,theft,12001
6133,2016,60102,Albrechtstr.,SteglitzZehlendorf,theft,3071
6134,2016,60203,Lankwitz,SteglitzZehlendorf,theft,2949
6135,2016,60204,Ostpreußendamm,SteglitzZehlendorf,theft,3357
6136,2016,60305,Teltower Damm,SteglitzZehlendorf,theft,4180
6137,2016,60306,Drakestr.,SteglitzZehlendorf,theft,4036
6138,2016,60407,Zehlendorf Südwest,SteglitzZehlendorf,theft,3970
6139,2016,60408,Zehlendorf Nord,SteglitzZehlendorf,theft,5654
6140,2016,70101,SchönebergNord,TempelhofSchöneberg,theft,9915
6141,2016,70202,SchönebergSüd,TempelhofSchöneberg,theft,6662
6142,2016,70303,Friedenau,TempelhofSchöneberg,theft,6273
6143,2016,70404,Tempelhof,TempelhofSchöneberg,theft,6436
6144,2016,70505,Mariendorf,TempelhofSchöneberg,theft,3729
6145,2016,70606,Marienfelde,TempelhofSchöneberg,theft,3340
6146,2016,70707,Lichtenrade,TempelhofSchöneberg,theft,2832
6147,2016,80101,Schillerpromenade,Neukölln,theft,7455
6148,2016,80102,Neuköllner Mitte/Zentrum,Neukölln,theft,12579
6149,2016,80103,Reuterstraße,Neukölln,theft,8479
6150,2016,80104,Rixdorf,Neukölln,theft,6120
6151,2016,80105,Köllnische Heide,Neukölln,theft,8765
6152,2016,80206,Britz,Neukölln,theft,5702
6153,2016,80207,Buckow,Neukölln,theft,2291
6154,2016,80308,Gropiusstadt,Neukölln,theft,5163
6155,2016,80409,Buckow Nord,Neukölln,theft,5709
6156,2016,80410,Rudow,Neukölln,theft,3379
6157,2016,90101,AltTreptow,TreptowKöpenick,theft,10030
6158,2016,90102,Plänterwald,TreptowKöpenick,theft,5982
6159,2016,90103,Baumschulenweg,TreptowKöpenick,theft,4965
6160,2016,90104,Johannisthal,TreptowKöpenick,theft,3877
6161,2016,90205,Oberschöneweide,TreptowKöpenick,theft,5235
6162,2016,90206,Niederschöneweide,TreptowKöpenick,theft,9199
6163,2016,90207,Adlershof,TreptowKöpenick,theft,7238
6164,2016,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,theft,3585
6165,2016,90309,Altglienicke,TreptowKöpenick,theft,3091
6166,2016,90310,Bohnsdorf,TreptowKöpenick,theft,3798
6167,2016,90311,Grünau,TreptowKöpenick,theft,5123
6168,2016,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,theft,2726
6169,2016,90413,KöpenickSüd,TreptowKöpenick,theft,2373
6170,2016,90414,AllendeViertel,TreptowKöpenick,theft,3407
6171,2016,90415,AltstadtKietz,TreptowKöpenick,theft,3368
6172,2016,90416,Müggelheim,TreptowKöpenick,theft,1487
6173,2016,90517,Friedrichshagen,TreptowKöpenick,theft,3538
6174,2016,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,theft,3488
6175,2016,90519,Dammvorstadt,TreptowKöpenick,theft,6895
6176,2016,90520,KöpenickNord,TreptowKöpenick,theft,2575
6177,2016,100101,MarzahnNord,MarzahnHellersdorf,theft,2831
6178,2016,100102,MarzahnMitte,MarzahnHellersdorf,theft,4369
6179,2016,100103,MarzahnSüd,MarzahnHellersdorf,theft,5200
6180,2016,100204,HellersdorfNord,MarzahnHellersdorf,theft,4615
6181,2016,100205,HellersdorfOst,MarzahnHellersdorf,theft,3242
6182,2016,100206,HellersdorfSüd,MarzahnHellersdorf,theft,3207
6183,2016,100307,Biesdorf,MarzahnHellersdorf,theft,4591
6184,2016,100408,Kaulsdorf,MarzahnHellersdorf,theft,2748
6185,2016,100409,Mahlsdorf,MarzahnHellersdorf,theft,2269
6186,2016,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,theft,3712
6187,2016,110102,NeuHohenschönhausen Nord,Lichtenberg,theft,2370
6188,2016,110103,NeuHohenschönhausen Süd,Lichtenberg,theft,3623
6189,2016,110204,AltHohenschönhausen Nord,Lichtenberg,theft,6057
6190,2016,110205,AltHohenschönhausen Süd,Lichtenberg,theft,4765
6191,2016,110306,Fennpfuhl,Lichtenberg,theft,4889
6192,2016,110307,AltLichtenberg,Lichtenberg,theft,8889
6193,2016,110308,Frankfurter Allee Süd,Lichtenberg,theft,7683
6194,2016,110409,Neu Lichtenberg,Lichtenberg,theft,5348
6195,2016,110410,Friedrichsfelde Nord,Lichtenberg,theft,4060
6196,2016,110411,Friedrichsfelde Süd,Lichtenberg,theft,3466
6197,2016,110512,Rummelsburger Bucht,Lichtenberg,theft,8475
6198,2016,110513,Karlshorst,Lichtenberg,theft,3593
6199,2016,121031,Ost 1  Reginhardstr.,Reinickendorf,theft,4917
6200,2016,121032,Ost 2  AltReinickendorf,Reinickendorf,theft,5907
6201,2016,122141,West 1  TegelSüd/Flughafensee,Reinickendorf,theft,6735
6202,2016,122144,West 4  AugusteViktoriaAllee,Reinickendorf,theft,6024
6203,2016,122145,West 5  Tegel/Tegeler Forst,Reinickendorf,theft,10005
6204,2016,122242,West 2  Heiligensee/Konradshöhe,Reinickendorf,theft,1807
6205,2016,122311,Nord 1  Frohnau/Hermsdorf,Reinickendorf,theft,3094
6206,2016,123012,Nord 2  Waidmannslust/Wittenau/Lübars,Reinickendorf,theft,5334
6207,2016,123021,MV 1  Märkisches Viertel,Reinickendorf,theft,4511
6208,2016,123022,MV 2  Rollbergsiedlung,Reinickendorf,theft,4657
6209,2016,123043,West 3  Borsigwalde/Freie Scholle,Reinickendorf,theft,4133
6210,2017,10111,Tiergarten Süd,Mitte,theft,18036
6211,2017,10112,Regierungsviertel,Mitte,theft,39579
6212,2017,10113,Alexanderplatz,Mitte,theft,19221
6213,2017,10114,Brunnenstraße Süd,Mitte,theft,7554
6214,2017,10221,Moabit West,Mitte,theft,5651
6215,2017,10222,Moabit Ost,Mitte,theft,11850
6216,2017,10331,Osloer Straße,Mitte,theft,7050
6217,2017,10332,Brunnenstraße Nord,Mitte,theft,8180
6218,2017,10441,Parkviertel,Mitte,theft,6285
6219,2017,10442,Wedding Zentrum,Mitte,theft,6223
6220,2017,20101,Südliche Friedrichstadt,FriedrichshainKreuzberg,theft,9843
6221,2017,20202,Tempelhofer Vorstadt,FriedrichshainKreuzberg,theft,8985
6222,2017,20303,nördliche Luisenstadt,FriedrichshainKreuzberg,theft,11836
6223,2017,20304,südliche Luisenstadt,FriedrichshainKreuzberg,theft,7983
6224,2017,20405,KarlMarxAlleeNord,FriedrichshainKreuzberg,theft,5516
6225,2017,20407,KarlMarxAlleeSüd,FriedrichshainKreuzberg,theft,11556
6226,2017,20506,Frankfurter Allee Nord,FriedrichshainKreuzberg,theft,6266
6227,2017,20508,Frankfurter Allee Süd FK,FriedrichshainKreuzberg,theft,7296
6228,2017,30101,Buch,Pankow,theft,4100
6229,2017,30202,Blankenfelde/Niederschönhausen,Pankow,theft,2531
6230,2017,30203,Buchholz,Pankow,theft,2049
6231,2017,30304,Karow,Pankow,theft,2085
6232,2017,30307,Blankenburg/Heinersdorf/Märchenland,Pankow,theft,4260
6233,2017,30405,Schönholz/Wilhelmsruh/Rosenthal,Pankow,theft,2696
6234,2017,30406,Pankow Zentrum,Pankow,theft,5084
6235,2017,30408,Pankow Süd,Pankow,theft,3713
6236,2017,30509,Weißensee,Pankow,theft,3850
6237,2017,30510,Weißensee Ost,Pankow,theft,3887
6238,2017,30611,Prenzlauer Berg Nordwest,Pankow,theft,7285
6239,2017,30612,Prenzlauer Berg Nord,Pankow,theft,6532
6240,2017,30613,Helmholtzplatz,Pankow,theft,6923
6241,2017,30614,Prenzlauer Berg Ost,Pankow,theft,7748
6242,2017,30715,Prenzlauer Berg Südwest,Pankow,theft,7591
6243,2017,30716,Prenzlauer Berg Süd,Pankow,theft,4454
6244,2017,40101,CharlottenburgNord,CharlottenburgWilmersdorf,theft,5554
6245,2017,40202,Heerstrasse,CharlottenburgWilmersdorf,theft,4825
6246,2017,40203,Westend,CharlottenburgWilmersdorf,theft,8526
6247,2017,40304,Schloß Charlottenburg,CharlottenburgWilmersdorf,theft,4802
6248,2017,40305,Mierendorffplatz,CharlottenburgWilmersdorf,theft,6328
6249,2017,40306,OttoSuhrAllee,CharlottenburgWilmersdorf,theft,8673
6250,2017,40307,Neue Kantstraße,CharlottenburgWilmersdorf,theft,7749
6251,2017,40308,Kantstraße,CharlottenburgWilmersdorf,theft,11838
6252,2017,40309,Kurfürstendamm,CharlottenburgWilmersdorf,theft,26980
6253,2017,40310,Halensee,CharlottenburgWilmersdorf,theft,6746
6254,2017,40411,Grunewald,CharlottenburgWilmersdorf,theft,4120
6255,2017,40412,Schmargendorf,CharlottenburgWilmersdorf,theft,3685
6256,2017,40413,Wiesbadener Straße,CharlottenburgWilmersdorf,theft,2803
6257,2017,40514,Düsseldorfer Straße,CharlottenburgWilmersdorf,theft,6363
6258,2017,40515,Barstraße,CharlottenburgWilmersdorf,theft,4920
6259,2017,40516,Volkspark Wilmersdorf,CharlottenburgWilmersdorf,theft,5822
6260,2017,40617,Forst Grunewald,CharlottenburgWilmersdorf,theft,45205
6261,2017,50101,Hakenfelde,Spandau,theft,3206
6262,2017,50102,Falkenhagener Feld,Spandau,theft,2577
6263,2017,50103,Spandau Mitte,Spandau,theft,6502
6264,2017,50204,Brunsbütteler Damm,Spandau,theft,3498
6265,2017,50205,Heerstraße Nord,Spandau,theft,3580
6266,2017,50206,Wilhelmstadt,Spandau,theft,7873
6267,2017,50307,Haselhorst,Spandau,theft,4624
6268,2017,50308,Siemensstadt,Spandau,theft,5812
6269,2017,50409,Gatow/Kladow,Spandau,theft,2103
6270,2017,60101,Schloßstr.,SteglitzZehlendorf,theft,10938
6271,2017,60102,Albrechtstr.,SteglitzZehlendorf,theft,2477
6272,2017,60203,Lankwitz,SteglitzZehlendorf,theft,2369
6273,2017,60204,Ostpreußendamm,SteglitzZehlendorf,theft,2880
6274,2017,60305,Teltower Damm,SteglitzZehlendorf,theft,3113
6275,2017,60306,Drakestr.,SteglitzZehlendorf,theft,2926
6276,2017,60407,Zehlendorf Südwest,SteglitzZehlendorf,theft,3806
6277,2017,60408,Zehlendorf Nord,SteglitzZehlendorf,theft,4171
6278,2017,70101,SchönebergNord,TempelhofSchöneberg,theft,10138
6279,2017,70202,SchönebergSüd,TempelhofSchöneberg,theft,6553
6280,2017,70303,Friedenau,TempelhofSchöneberg,theft,5130
6281,2017,70404,Tempelhof,TempelhofSchöneberg,theft,5830
6282,2017,70505,Mariendorf,TempelhofSchöneberg,theft,3145
6283,2017,70606,Marienfelde,TempelhofSchöneberg,theft,3000
6284,2017,70707,Lichtenrade,TempelhofSchöneberg,theft,2217
6285,2017,80101,Schillerpromenade,Neukölln,theft,7616
6286,2017,80102,Neuköllner Mitte/Zentrum,Neukölln,theft,12059
6287,2017,80103,Reuterstraße,Neukölln,theft,7494
6288,2017,80104,Rixdorf,Neukölln,theft,5675
6289,2017,80105,Köllnische Heide,Neukölln,theft,7338
6290,2017,80206,Britz,Neukölln,theft,5458
6291,2017,80207,Buckow,Neukölln,theft,1732
6292,2017,80308,Gropiusstadt,Neukölln,theft,4455
6293,2017,80409,Buckow Nord,Neukölln,theft,4870
6294,2017,80410,Rudow,Neukölln,theft,2754
6295,2017,90101,AltTreptow,TreptowKöpenick,theft,10760
6296,2017,90102,Plänterwald,TreptowKöpenick,theft,4476
6297,2017,90103,Baumschulenweg,TreptowKöpenick,theft,4854
6298,2017,90104,Johannisthal,TreptowKöpenick,theft,3309
6299,2017,90205,Oberschöneweide,TreptowKöpenick,theft,4942
6300,2017,90206,Niederschöneweide,TreptowKöpenick,theft,9402
6301,2017,90207,Adlershof,TreptowKöpenick,theft,6379
6302,2017,90208,Köllnische Vorstadt/Spindlersfeld,TreptowKöpenick,theft,2911
6303,2017,90309,Altglienicke,TreptowKöpenick,theft,2654
6304,2017,90310,Bohnsdorf,TreptowKöpenick,theft,3560
6305,2017,90311,Grünau,TreptowKöpenick,theft,3963
6306,2017,90312,Schmöckwitz/Karolinenhof/Rauchfangswerder,TreptowKöpenick,theft,1588
6307,2017,90413,KöpenickSüd,TreptowKöpenick,theft,1696
6308,2017,90414,AllendeViertel,TreptowKöpenick,theft,2670
6309,2017,90415,AltstadtKietz,TreptowKöpenick,theft,2534
6310,2017,90416,Müggelheim,TreptowKöpenick,theft,1058
6311,2017,90517,Friedrichshagen,TreptowKöpenick,theft,3145
6312,2017,90518,Rahnsdorf/Hessenwinkel,TreptowKöpenick,theft,2914
6313,2017,90519,Dammvorstadt,TreptowKöpenick,theft,6296
6314,2017,90520,KöpenickNord,TreptowKöpenick,theft,1968
6315,2017,100101,MarzahnNord,MarzahnHellersdorf,theft,3006
6316,2017,100102,MarzahnMitte,MarzahnHellersdorf,theft,4879
6317,2017,100103,MarzahnSüd,MarzahnHellersdorf,theft,4636
6318,2017,100204,HellersdorfNord,MarzahnHellersdorf,theft,4165
6319,2017,100205,HellersdorfOst,MarzahnHellersdorf,theft,2765
6320,2017,100206,HellersdorfSüd,MarzahnHellersdorf,theft,2702
6321,2017,100307,Biesdorf,MarzahnHellersdorf,theft,4201
6322,2017,100408,Kaulsdorf,MarzahnHellersdorf,theft,2378
6323,2017,100409,Mahlsdorf,MarzahnHellersdorf,theft,1915
6324,2017,110101,"Malchow, Wartenberg und Falkenberg",Lichtenberg,theft,2481
6325,2017,110102,NeuHohenschönhausen Nord,Lichtenberg,theft,2501
6326,2017,110103,NeuHohenschönhausen Süd,Lichtenberg,theft,3646
6327,2017,110204,AltHohenschönhausen Nord,Lichtenberg,theft,4589
6328,2017,110205,AltHohenschönhausen Süd,Lichtenberg,theft,3536
6329,2017,110306,Fennpfuhl,Lichtenberg,theft,3924
6330,2017,110307,AltLichtenberg,Lichtenberg,theft,7774
6331,2017,110308,Frankfurter Allee Süd,Lichtenberg,theft,8573
6332,2017,110409,Neu Lichtenberg,Lichtenberg,theft,4735
6333,2017,110410,Friedrichsfelde Nord,Lichtenberg,theft,3821
6334,2017,110411,Friedrichsfelde Süd,Lichtenberg,theft,3121
